# ID        V        eV      rV_1     VR      eVR     VI      eVI     col2        col3       Plx       pmRA      pmDE     
  5230494   17.556   0.129   -2.165   1.567   0.141   3.138   0.136   80.770606   8.459648   1.8394    16.628    -10.942  
  5230635   15.943   0.034   -0.115   0.721   0.047   1.799   0.05    80.776473   8.456916   0.3456    0.94      -3.641   
  5230665   17.873   0.147   -1.548   1.277   0.175   2.596   0.18    80.777713   8.490871   0.8325    3.183     -7.06    
  5230721   17.139   0.089   -3.065   1.575   0.098   3.085   0.096   80.780045   8.146755   3.4833    6.689     1.003    
  5230326   18.185   0.249   -2.205   1.344   0.274   2.963   0.262   80.763606   8.488892   1.1905    8.274     -1.582   
  5231336   16.249   0.044   -0.37    0.896   0.054   1.898   0.061   80.805685   8.498761   0.5104    -0.598    -6.181   
  5230437   15.54    0.024   -0.115   0.772   0.032   1.762   0.035   80.768218   8.481657   0.1297    2.698     -4.734   
  5230611   10.666   0.003   0.257    0.632   0.004   1.512   0.004   80.775467   8.461393   2.3959    -15.203   -6.026   
  5230854   18.087   0.232   -1.38    1.546   0.251   2.61    0.259   80.785606   8.449164   0.3591    0.844     -0.804   
  5230627   13.871   0.01    -0.587   0.955   0.012   2.114   0.013   80.776154   8.463807   3.1089    25.323    -17.592  
  5230054   15.566   0.024   -0.762   1.025   0.029   2.135   0.031   80.75226    8.486429   0.8103    -0.124    -4.595   
  5230844   18.055   0.25    -2.11    1.283   0.284   3.108   0.263   80.785176   8.484502   2.8822    16.324    -20.877  
  5230835   12.625   0.004   0.107    0.749   0.006   1.674   0.006   80.784802   8.482591   3.1301    17.733    -21.052  
  5231583   18.228   0.247   -1.302   0.868   0.322   2.388   0.301   80.815985   8.45205    0.3448    -0.971    2.763    
  5232330   13.995   0.01    0.544    0.519   0.013   1.315   0.016   80.847102   8.462112   0.1799    -0.115    2.803    
  5232025   16.521   0.052   -1.011   0.996   0.066   2.253   0.067   80.834414   8.45929    1.0242    2.738     -1.374   
  5232442   14.105   0.01    -0.813   0.94    0.013   2.075   0.013   80.851762   8.498859   0.1001    0.262     -0.385   
  5232150   16.582   0.065   -0.555   0.918   0.077   1.994   0.085   80.839608   8.437792   0.2719    3.108     -6.321   
  5231614   17.383   0.108   -0.765   1.028   0.134   2.211   0.135   80.817283   8.454186   -0.0426   4.22      -19.819  
  5232237   18.315   0.253   -1.564   1.037   0.312   2.563   0.292   80.84322    8.494909   ""        ""        ""       
  5232129   14.027   0.009   -0.323   0.82    0.012   1.857   0.013   80.838711   8.470731   1.3711    6.857     -12.949  
  5232146   14.572   0.013   1.252    0.96    0.016   2.102   0.017   80.839446   7.986696   0.3115    1.628     -0.921   
  5231640   17.918   0.176   -0.85    0.187   0.306   2.046   0.24    80.818369   8.48127    0.086     2.459     -5.147   
  5231981   16.442   0.042   -0.252   0.765   0.062   1.693   0.068   80.832565   8.448229   -0.1502   1.566     -0.987   
  5231803   15.778   0.028   -0.296   0.772   0.04    1.787   0.041   80.825133   8.499845   0.2099    -0.271    -1.573   
  5231884   16.933   0.074   -0.768   1.068   0.092   2.145   0.099   80.828531   8.484028   0.9635    -0.987    -1.804   
  5232662   17.169   0.095   -0.764   1.184   0.111   2.268   0.119   80.860948   8.4908     ""        ""        ""       
  5232880   17.869   0.176   -1.752   1.352   0.195   2.861   0.189   80.870035   8.479124   ""        ""        ""       
  5232571   17.711   0.159   -1.049   1.373   0.177   2.752   0.18    80.857141   8.449764   0.6717    2.159     -6.234   
  5231943   16.403   0.048   -0.19    0.711   0.066   1.808   0.07    80.830963   8.481562   0.2692    0.349     -0.384   
  5232465   18.163   0.214   -2.308   1.429   0.241   3.284   0.224   80.852742   8.438448   0.6828    0.031     -5.354   
  5231788   17.328   0.121   -0.447   0.891   0.146   2.138   0.145   80.824517   8.454789   0.4686    0.194     -3.476   
  5231777   13.973   0.009   -0.252   0.785   0.012   1.817   0.012   80.824068   8.466898   0.9359    1.359     -7.958   
  5232731   18.399   0.269   -1.717   0.863   0.342   2.514   0.309   80.863823   8.483022   ""        ""        ""       
  5231818   15.348   0.021   -0.726   0.891   0.026   2.034   0.028   80.825758   8.477681   0.5196    -0.043    2.161    
  5232914   16.251   0.044   0.18     0.666   0.062   1.639   0.072   80.87142    8.437665   -0.2693   -0.356    -0.024   
  5232986   17.025   0.092   -0.812   1.088   0.109   2.114   0.116   80.874439   8.462043   ""        ""        ""       
  5232256   16.451   0.051   -0.706   0.995   0.065   2.216   0.062   80.844025   8.437928   1.0668    1.839     -2.723   
  5231507   16.114   0.04    -2.232   1.248   0.046   2.693   0.044   80.812813   8.108923   0.6503    2.553     -2.376   
  5233866   17.753   0.135   -1.63    1.387   0.16    2.775   0.154   80.911101   8.478369   ""        ""        ""       
  5233180   14.832   0.015   -0.768   0.939   0.019   2.057   0.019   80.882523   8.484444   0.1077    0.51      -0.457   
  5233446   15.382   0.022   0.005    0.691   0.03    1.688   0.033   80.89361    8.492095   0.5051    3.363     1.212    
  5233109   17.149   0.105   -0.851   0.902   0.131   2.271   0.12    80.879545   8.494509   ""        ""        ""       
  5233142   14.558   0.013   0.091    0.714   0.018   1.663   0.02    80.880939   8.452394   0.4731    -2.212    -3.202   
  5233387   17.17    0.095   0.02     0.871   0.12    1.832   0.143   80.891146   7.822952   -0.2368   2.91      2.976    
  5233065   16.449   0.053   -0.934   1.101   0.064   2.339   0.064   80.877729   8.467042   0.6908    -2.161    -6.178   
  5233485   13.373   0.007   2.971    0.699   0.009   1.653   0.01    80.895216   8.0316     0.8129    0.044     -0.547   
  5233959   16.099   0.039   0.003    0.796   0.049   1.581   0.066   80.91497    8.462393   0.1564    2.709     -3.824   
  5233081   17.584   0.149   -0.98    1.067   0.174   2.042   0.191   80.878387   8.459553   ""        ""        ""       
  5233573   15.532   0.026   0.147    0.691   0.035   1.526   0.04    80.898908   8.496644   0.2124    -0.485    -1.101   
  5233212   13.521   0.008   -0.506   0.874   0.01    1.954   0.01    80.883871   8.469205   0.23      0.633     -0.156   
  5233336   15.249   0.022   0.072    0.728   0.029   1.635   0.032   80.88904    8.474193   0.2123    -0.468    -2.344   
  5233931   15.746   0.026   -0.334   0.841   0.035   1.924   0.041   80.913797   8.488865   0.6758    0.032     -0.503   
  5233274   17.766   0.152   -2.177   1.291   0.179   3.018   0.163   80.886438   8.471646   ""        ""        ""       
  5233933   15.878   0.036   -1.113   1.108   0.042   2.422   0.042   80.913886   8.451401   2.3817    32.994    14.477   
  5233238   15.02    0.018   0.866    0.474   0.027   1.307   0.031   80.884948   8.478988   0.4754    0.852     0.279    
  5233698   12.614   0.005   0.136    0.681   0.006   1.598   0.007   80.904107   8.485256   1.0901    0.521     -9.091   
  5233605   17.049   0.079   -0.525   0.713   0.117   2.025   0.107   80.900214   8.49833    ""        ""        ""       
  5233704   16.159   0.04    0.369    0.633   0.055   1.658   0.065   80.904371   7.93524    0.893     2.191     -18.23   
  5223240   17.184   0.096   -1.271   1.19    0.111   2.386   0.118   80.635003   8.541259   0.9878    0.493     -8.022   
  5223157   13.066   0.006   -0.652   0.941   0.007   2.072   0.008   80.631562   8.540654   1.3218    1.667     -4.236   
  5223723   16.575   0.058   -0.824   0.81    0.076   1.808   0.083   80.655159   8.133634   0.4294    -0.565    1.271    
  5223130   17.807   0.225   -17.807  7.58    0.229   22.548  0.225   80.63044    7.861506   1.0618    6.312     -9.942   
  5223149   16.113   0.033   -16.113  -0.236  0.12    5.504   0.178   80.631236   8.721243   0.3217    0.855     -0.713   
  5224067   15.832   0.029   -0.085   0.72    0.04    1.795   0.045   80.669464   8.50336    0.5539    1.267     -0.388   
  5224007   17.039   0.083   -0.354   0.784   0.109   2.018   0.117   80.66699    8.554486   0.3777    1.718     -0.883   
  5224433   18.411   0.294   -3.475   0.972   0.375   2.931   0.319   80.684738   7.69841    0.6908    -2.71     0.031    
  5224020   16.363   0.049   -1.251   1.224   0.057   2.506   0.057   80.667522   8.513166   1.5301    7.914     10.791   
  5224721   16.421   0.048   -0.789   1.028   0.059   2.116   0.065   80.696711   8.561444   0.2685    5.384     1.153    
  5225895   16.922   0.072   -0.178   0.754   0.093   1.917   0.105   80.74564    8.542358   0.0965    0.609     0.218    
  5225804   16.322   0.046   -5.229   0.969   0.057   2.173   0.059   80.741845   7.74608    0.5532    4.057     0.119    
  5225946   14.729   0.014   -0.864   0.999   0.017   2.138   0.018   80.747758   8.557959   0.0214    1.387     0.042    
  5224684   15.88    0.032   -0.289   0.86    0.041   1.756   0.054   80.695197   8.513578   0.2969    0.659     -0.088   
  5224672   14.653   0.015   -1.531   1.189   0.017   2.805   0.017   80.694699   8.509684   5.1463    -5.774    -26.174  
  5224581   15.724   0.027   -0.211   0.835   0.035   1.874   0.037   80.690881   8.542668   0.2331    0.446     -1.196   
  5224557   14.581   0.013   -0.466   0.876   0.017   1.952   0.018   80.689894   8.515715   0.2567    1.679     -1.365   
  5225773   17.461   0.119   -1.296   1.052   0.14    2.515   0.139   80.740547   8.558549   0.8255    1.462     -1.776   
  5224891   14.75    0.014   -0.222   0.828   0.018   1.847   0.019   80.703801   8.534888   0.5589    1.343     6.452    
  5225521   16.119   0.034   -0.347   0.863   0.044   1.981   0.047   80.730054   8.503907   -0.0117   1.193     -1.498   
  5225080   11.716   0.003   -0.333   0.844   0.004   1.88    0.004   80.711676   8.556605   2.2625    -0.012    -0.72    
  5225497   17.153   0.086   -1.083   1.222   0.099   2.344   0.107   80.729067   7.936346   0.2124    0.62      -2.522   
  5225445   18.679   0.332   -2.563   1.408   0.376   3.459   0.344   80.726899   8.530304   0.5892    9.933     -12.578  
  5225178   17.064   0.086   -0.353   1.224   0.099   2.874   0.094   80.71579    7.926598   0.4985    0.07      -0.194   
  5225173   16.004   0.036   -0.659   0.938   0.044   2.009   0.049   80.715574   8.541309   0.4895    5.783     -5.239   
  5224715   16.271   0.043   -1.882   1.354   0.049   2.811   0.048   80.696498   7.76068    0.4186    -3.138    -6.159   
  5224772   17.428   0.109   -0.754   0.601   0.168   1.925   0.161   80.698834   8.503814   0.1594    -1.276    -0.001   
  5224961   16.188   0.042   -0.396   0.954   0.053   2.035   0.054   80.706746   8.503408   0.4811    0.703     2.483    
  5225650   18.107   0.237   -1.457   0.9     0.289   2.396   0.276   80.735452   8.506645   -0.0093   3.924     -6.853   
  5225693   12.651   0.005   -0.402   0.857   0.006   1.911   0.007   80.737237   8.549651   2.2934    2.921     -8.75    
  5224943   16.576   0.057   -0.9     0.923   0.076   2.073   0.078   80.705999   8.538117   1.1695    8.804     -10.523  
  5224915   13.01    0.006   -0.557   0.882   0.008   1.987   0.008   80.704832   8.544213   0.7943    -1.434    -7.111   
  5224802   13.498   0.007   -0.893   0.988   0.009   2.161   0.009   80.700084   8.521006   0.2185    0.59      0.514    
  5224821   15.867   0.03    -0.615   0.959   0.038   2.014   0.043   80.70091    8.500129   0.3854    0.587     0.838    
  5230978   18.915   0.44    -4.633   1.797   0.469   3.615   0.448   80.790779   7.947434   0.967     7.506     -3.44    
  5230728   17.37    0.11    -0.648   0.817   0.147   2.055   0.143   80.780355   7.740066   0.4091    0.84      -4.598   
  5230734   16.687   0.06    -0.496   0.938   0.078   2.061   0.088   80.780618   8.533008   ""        ""        ""       
  5230760   16.584   0.059   -0.478   0.971   0.072   1.935   0.081   80.781673   8.545763   ""        ""        ""       
  5230909   13.71    0.008   -0.016   0.753   0.011   1.733   0.011   80.787876   8.531419   0.761     -0.879    -3.053   
  5231016   15.722   0.028   -0.097   0.735   0.038   1.727   0.043   80.792334   8.531489   0.0555    0.317     1.452    
  5230660   17.458   0.122   -2.307   1.547   0.132   3.185   0.129   80.777525   8.538588   ""        ""        ""       
  5231213   18.299   0.276   -1.711   1.395   0.301   2.703   0.304   80.800545   8.506384   ""        ""        ""       
  5231278   16.073   0.037   -0.018   0.721   0.052   1.741   0.057   80.803259   8.503598   0.2885    0.741     0.759    
  5231365   11.532   0.003   2.732    0.671   0.004   1.595   0.004   80.806908   8.136617   2.3531    6.351     -16.306  
  5231424   16.129   0.04    0.503    1.105   0.047   2.289   0.049   80.809374   7.748484   0.6936    -2.871    0.541    
  5230724   18.711   0.411   -5.2     1.284   0.454   2.625   0.468   80.780191   8.272013   1.1145    0.238     -4.177   
  5230752   16.122   0.036   -0.707   0.69    0.051   1.612   0.06    80.781355   7.947566   0.1744    -2.41     -1.056   
  5230652   14.814   0.015   -0.271   0.862   0.019   1.863   0.021   80.777176   8.520274   1.1024    4.749     -3.73    
  5230142   14.382   0.012   -0.507   0.864   0.016   1.993   0.016   80.755946   8.560266   1.3489    -8.09     0.858    
  5230147   12.998   0.005   -0.264   0.783   0.007   1.808   0.007   80.756138   8.518377   1.0063    2.261     -7.143   
  5230114   11.863   0.003   -1.367   1.113   0.004   2.391   0.004   80.754753   8.536102   0.5316    2.196     1.181    
  5230647   16.199   0.041   0.279    0.836   0.053   1.951   0.057   80.776973   8.097688   0.6274    3.087     -5.654   
  5230241   17.129   0.087   -0.58    0.98    0.106   1.909   0.126   80.760069   8.528944   -0.0346   -2.269    -3.438   
  5230077   16.181   0.043   -1.1     1.002   0.052   2.242   0.052   80.753228   8.550957   0.8951    -1.941    -13.667  
  5230180   18.398   0.261   -1.961   0.998   0.315   2.531   0.314   80.757525   8.506972   1.4687    1.816     2.811    
  5230133   17.137   0.098   -0.274   1.017   0.114   2.147   0.12    80.755545   8.553657   ""        ""        ""       
  5230251   17.144   0.091   -1.934   0.894   0.116   1.916   0.123   80.760496   7.988917   0.2771    10.846    -6.063   
  5230473   16.106   0.044   -1.315   1.122   0.051   2.427   0.05    80.769717   8.553701   1.0788    1.472     3.856    
  5230374   15.573   0.025   -2.112   1.306   0.029   3.141   0.027   80.765623   8.523509   5.9971    39.856    -3.298   
  5230367   12.827   0.005   -0.956   0.991   0.006   2.198   0.006   80.765326   8.557887   0.3177    -0.361    -3.231   
  5231982   17.092   0.089   -0.562   0.878   0.114   2.004   0.124   80.832589   8.560254   ""        ""        ""       
  5232016   13.349   0.006   -0.872   0.98    0.008   2.13    0.008   80.834023   8.51119    0.2069    0.439     -0.27    
  5232403   16.531   0.058   -0.435   0.824   0.073   1.972   0.074   80.850165   8.54537    ""        ""        ""       
  5232467   13.968   0.009   -0.175   0.78    0.012   1.76    0.013   80.852799   8.506825   1.1638    -11.869   0.643    
  5232905   15.001   0.019   0.339    0.649   0.025   1.522   0.029   80.871052   8.560526   0.4064    1.348     -0.308   
  5232557   15.905   0.03    0.212    0.638   0.045   1.668   0.048   80.856553   8.523964   -0.2894   1.313     -1.054   
  5232675   9.299    0.003   1.006    0.408   0.004   1.083   0.004   80.86146    8.519497   2.325     -0.482    -7.845   
  5232805   16.507   0.052   -0.148   0.79    0.072   1.759   0.086   80.866895   8.543518   ""        ""        ""       
  5232915   16.526   0.056   -1.501   1.279   0.064   2.639   0.064   80.871482   8.505974   1.7835    9.082     1.321    
  5231964   13.337   0.007   -0.008   0.766   0.009   1.709   0.011   80.83187    8.546362   1.8213    0.07      -3.21    
